EMG,EMG integral
0.0915527,0.0634094
0.0744629,0.0633484
0.0622559,0.0631592
0.0848389,0.0627869
0.0921631,0.0628906
0.0683594,0.0627625
0.0732422,0.0627258
0.0671387,0.0622314
0.0689697,0.0619019
0.0805664,0.0620911
0.0482178,0.0617065
0.0585938,0.061438
0.0622559,0.0609985
0.0585938,0.0610046
0.0506592,0.0609924
0.0726318,0.0611084
0.0335693,0.0603333
0.0592041,0.0598816
0.067749,0.0602112
0.0750732,0.0602112
0.0708008,0.0606262
0.0915527,0.0609497
0.101318,0.0612305
0.0561523,0.0616089
0.115356,0.0624084
0.102539,0.0630981
0.0848389,0.0634888
0.0799561,0.0639648
0.0531006,0.0640991
0.0610352,0.0642395
0.065918,0.0644592
0.0695801,0.0646912
0.0195313,0.0644409
0.0402832,0.0643921
0.0726318,0.0644897
0.00427246,0.0640259
0.0488281,0.0637817
0.112305,0.0644043
0.0109863,0.0638977
0.0646973,0.0633911
0.020752,0.0631592
0.0909424,0.0633606
0.0769043,0.0633362
0.0701904,0.0632019
0.0634766,0.0633911
0.0762939,0.0635376
0.0939941,0.0638916
0.090332,0.0643311
0.0805664,0.0645264
0.0830078,0.0646423
0.0927734,0.0650391
0.0878906,0.0655579
0.0775146,0.0656982
0.0860596,0.0657959
0.0799561,0.0661499
0.0823975,0.0661011
0.0823975,0.066394
0.0634766,0.0666138
0.0817871,0.0668274
0.0805664,0.0669922
0.0744629,0.0671753
0.0762939,0.0674866
0.0964355,0.0677917
0.105591,0.0682983
0.088501,0.068457
0.0714111,0.0685425
0.0817871,0.0684448
0.0793457,0.0683289
0.102539,0.0686401
0.0976563,0.0686829
0.0708008,0.0686096
0.0463867,0.0686462
0.120239,0.0689453
0.115356,0.0693787
0.0738525,0.069165
0.0854492,0.0692566
0.0628662,0.0697937
0.0762939,0.0702393
0.088501,0.070105
0.0769043,0.0703735
0.0524902,0.0706421
0.0762939,0.0710632
0.090332,0.071405
0.117188,0.0725464
0.0592041,0.0727478
0.102539,0.0730896
0.112915,0.0735657
0.0897217,0.0740601
0.0964355,0.0741821
0.0842285,0.0745789
0.088501,0.0746521
0.0958252,0.0749268
0.0848389,0.0751953
0.0732422,0.0751953
0.0921631,0.0755676
0.10498,0.0758545
0.0799561,0.0760376
0.0891113,0.0762634
0.0982666,0.0766968
0.100098,0.0771606
0.0866699,0.0771118
0.109253,0.0774597
0.100708,0.0778442
0.0878906,0.0778748
0.0848389,0.0778015
0.106201,0.0781799
0.0897217,0.0783447
0.0915527,0.0785889
0.106201,0.0789612
0.0897217,0.0790527
0.0732422,0.079303
0.128784,0.0800049
0.114136,0.0805237
0.116577,0.0811035
0.100098,0.0815979
0.101929,0.0818909
0.117188,0.0827271
0.0976563,0.0831116
0.0939941,0.083374
0.103149,0.0836548
0.126343,0.0842102
0.088501,0.0841797
0.0946045,0.0841125
0.111694,0.084668
0.106812,0.0845825
0.134888,0.084906
0.0482178,0.0845398
0.103149,0.0847717
0.109863,0.0853394
0.0946045,0.085675
0.0445557,0.0854614
0.0610352,0.085376
0.103149,0.0862122
0.0787354,0.0865967
0.100098,0.0868713
0.0897217,0.0877258
0.0463867,0.0877014
0.0952148,0.0875305
0.0775146,0.0881958
0.0842285,0.0883911
0.0598145,0.0887817
0.0592041,0.0884644
0.0683594,0.0883789
0.0592041,0.088269
0.0653076,0.0882874
0.0549316,0.0880737
0.0817871,0.0879517
0.0524902,0.0875732
0.0592041,0.0873596
0.0799561,0.0873291
0.0878906,0.0872803
0.0421143,0.0868225
0.0830078,0.0868774
0.055542,0.0865723
0.0366211,0.0861389
0.0506592,0.0858215
0.0714111,0.0857117
0.067749,0.0857544
0.0421143,0.0853577
0.0439453,0.0849915
0.0891113,0.0851379
0.0946045,0.085321
0.0640869,0.0849976
0.0817871,0.0847595
0.0750732,0.0846252
0.123291,0.085144
0.0427246,0.0847534
0.0372314,0.0843323
0.0775146,0.084082
0.067749,0.083783
0.022583,0.0833008
0.0567627,0.0834045
0.0897217,0.0830994
0.0396729,0.0823425
0.0256348,0.0818604
0.0579834,0.0815857
0.101318,0.0819702
0.0567627,0.0817749
0.0830078,0.08172
0.0756836,0.0817078
0.0421143,0.081604
0.0708008,0.0815491
0.115356,0.0817993
0.0622559,0.08125
0.0604248,0.0812622
0.0714111,0.0809509
0.0354004,0.0801758
0.0927734,0.0802063
0.0714111,0.0799561
0.0744629,0.0798584
0.0805664,0.0797791
0.0750732,0.0795715
0.0683594,0.0794067
0.0854492,0.0795288
0.100098,0.0796082
0.0762939,0.0793213
0.0720215,0.0792419
0.0817871,0.0791687
0.098877,0.0791748
0.0744629,0.0789185
0.0396729,0.0784485
0.107422,0.0784302
0.078125,0.0782043
0.0732422,0.0780579
0.0640869,0.0778503
0.0561523,0.0773499
0.0952148,0.0774048
0.0878906,0.0773682
0.0842285,0.0771484
0.0775146,0.0770264
0.0732422,0.0770264
0.0836182,0.0765747
0.111694,0.0765503
0.0762939,0.0761475
0.0115967,0.0752625
0.0976563,0.0752197
0.0726318,0.0747742
0.0402832,0.0742004
0.0805664,0.0740662
0.0646973,0.0736816
0.0402832,0.072821
0.0671387,0.0726074
0.0726318,0.0723877
0.0305176,0.0715759
0.0836182,0.071344
0.0756836,0.070752
0.0549316,0.0708191
0.0494385,0.070282
0.0817871,0.0700012
0.0537109,0.0695923
0.0567627,0.0697144
0.0744629,0.0698486
0.0469971,0.0692871
0.0366211,0.068866
0.0518799,0.0683838
0.0561523,0.0680481
0.0469971,0.0680542
0.0421143,0.0675232
0.0494385,0.0672424
0.0500488,0.0669006
0.0488281,0.0667908
0.0689697,0.0668884
0.00976563,0.0663025
0.0366211,0.0660767
0.0415039,0.0658386
0.0445557,0.0657349
0.0628662,0.0655457
0.0012207,0.065033
0.0482178,0.0649231
0.0640869,0.0647644
0.0286865,0.0641724
0.0616455,0.0643677
0.0653076,0.0641907
0.0195313,0.0638306
0.0317383,0.0637817
0.0219727,0.0634949
0.0646973,0.0634277
0.0787354,0.0635376
0.00366211,0.0631531
0.0372314,0.0630859
0.0653076,0.0628479
0.0366211,0.0622681
0.0567627,0.0621948
0.0671387,0.0620483
0.0415039,0.0617126
0.0189209,0.0606689
0.0177002,0.0604187
0.0439453,0.0604858
0.0402832,0.0601135
0.0109863,0.0595459
0.055542,0.0598755
0.00427246,0.0593506
0.0512695,0.0589661
0.0286865,0.0588562
0.0585938,0.0591858
0.022583,0.0588318
0.0372314,0.0581909
0.0579834,0.0582031
0.0421143,0.0577942
0.0170898,0.0572083
0.0427246,0.0572144
0.0469971,0.0569763
0.0396729,0.0562195
0.0335693,0.0559326
0.0354004,0.0556824
0.0299072,0.0552673
0.0341797,0.0552551
0.0354004,0.0546814
0.0341797,0.0543091
0.0109863,0.0536743
0.0354004,0.0532227
0.0476074,0.052948
0.0274658,0.0525391
0.00915527,0.0517761
0.0585938,0.0513611
0.0500488,0.0510986
0.0469971,0.0508484
0.0518799,0.0505493
0.0689697,0.0502502
0.0579834,0.0500854
0.0738525,0.0504272
0.0543213,0.0498962
0.0671387,0.0497864
0.0335693,0.0493896
0.0610352,0.0493591
0.0280762,0.0490784
0.0445557,0.0485718
0.0250244,0.0479431
0.0238037,0.0473389
0.0500488,0.0470642
0.0695801,0.0470276
0.0280762,0.0464722
0.0335693,0.0456909
0.0280762,0.0452087
0.0518799,0.0456116
0.0610352,0.0452454
0.0445557,0.0449646
0.00915527,0.0446533
0.0482178,0.0443298
0.0476074,0.0441589
0.0421143,0.0441772
0.0457764,0.0439636
0.0311279,0.0435486
0.0463867,0.0437073
0.03479,0.043219
0.0299072,0.0427612
0.020752,0.0424194
0.0311279,0.0422363
0.0390625,0.0418091
0.0268555,0.0415405
0.0366211,0.0413391
0.0610352,0.0412048
0.0341797,0.0410767
0.0402832,0.0411133
0.0531006,0.0411255
0.0402832,0.0409668
0.0177002,0.0406738
0.0500488,0.0407532
0.0628662,0.0408875
0.0512695,0.0408997
0.00244141,0.0404358
0.0561523,0.0403076
0.0671387,0.0408813
0.0280762,0.0407959
0.0524902,0.0409058
0.0610352,0.0410706
0.0152588,0.0405945
0.0323486,0.0409058
0.0323486,0.0407471
0.0256348,0.0403625
0.0323486,0.0403992
0.0531006,0.0403137
0.00793457,0.03974
0.020752,0.0397522
0.0390625,0.0398254
0.0170898,0.0397766
0.0213623,0.0393433
0.0335693,0.0388916
0.0183105,0.0390381
0.0201416,0.0388672
0.0219727,0.0384338
0.0286865,0.0383545
0.0366211,0.0381531
0.0280762,0.0377625
0.0463867,0.0378113
0.0366211,0.0379883
0.0305176,0.0381165
0.0592041,0.038269
0.0183105,0.0380493
0.0354004,0.0382935
0.0323486,0.0380615
0.0427246,0.038446
0.0164795,0.0380981
0.0256348,0.0380676
0.032959,0.0378113
0.0109863,0.0376953
0.0262451,0.0375854
0.00854492,0.0370911
0.0292969,0.0369629
0.0219727,0.0370117
0.0189209,0.0367737
0.0366211,0.0366699
0.0354004,0.0366272
0.032959,0.0366211
0.0445557,0.0367126
0.032959,0.0367432
0.0531006,0.0369324
0.0756836,0.0373352
0.00671387,0.0370605
-0.020752,0.0371582
0.0469971,0.0372742
0.0341797,0.0371399
0.00427246,0.036908
-0.0012207,0.0368286
0.00305176,0.0362732
0.00915527,0.0358643
0.0164795,0.0355591
-0.0012207,0.0350525
0.00244141,0.0343872
0.0231934,0.0340393
0.0231934,0.0335327
0.00610352,0.0330505
0.00244141,0.0324036
0.0268555,0.0323364
0.0177002,0.0319031
0.012207,0.0317444
-0.00854492,0.0313843
0.0250244,0.0313843
0.00915527,0.0312378
-0.00488281,0.0307861
0.00366211,0.030127
0.000610352,0.0298523
0.0177002,0.0296936
0.00793457,0.0294922
-0.00366211,0.02901
0.0683594,0.0290833
-0.00610352,0.0286987
0.00915527,0.0286987
0.00671387,0.0282837
0.000610352,0.0278137
0.0372314,0.0277649
0.000610352,0.0273132
0.00427246,0.0270447
0.0109863,0.0266907
-0.0213623,0.0265564
-0.010376,0.0263611
0.00976563,0.0262512
0.00244141,0.0259644
0.00549316,0.0256287
-0.0128174,0.0254883
-0.0146484,0.0252686
0.00610352,0.0247192
0.00549316,0.0244324
0.00854492,0.024115
0.00854492,0.0236694
0.0128174,0.0233948
0.0115967,0.0233337
0.0299072,0.0231323
-0.00793457,0.022583
-0.0115967,0.0221863
0.0109863,0.0222717
0.00732422,0.0217834
-0.00854492,0.0211975
0.00488281,0.0209656
-0.0360107,0.0208008
0.0115967,0.0203064
0.0506592,0.0206604
0.0408936,0.0207458
0.010376,0.0205261
-0.0250244,0.02052
0.0408936,0.0206055
0.0140381,0.0202148
0.020752,0.020343
-0.0262451,0.0203979
-0.0231934,0.0202393
-0.0012207,0.0200806
-0.00976563,0.0199646
-0.0305176,0.0199341
-0.0244141,0.0199951
-0.00427246,0.0198364
-0.00610352,0.0196777
-0.0189209,0.0195801
-0.0482178,0.019696
-0.0274658,0.0196899
-0.00427246,0.0192688
-0.0195313,0.0190979
-0.0286865,0.0190796
-0.0012207,0.0184998
-0.0268555,0.0185852
-0.0311279,0.0185425
-0.00854492,0.0183044
0,0.0178772
-0.0360107,0.0180725
-0.0115967,0.0179321
-0.0170898,0.0177734
-0.00183105,0.0176819
-0.0238037,0.0176575
-0.0195313,0.0177673
-0.0268555,0.0177429
-0.0360107,0.0178833
-0.0341797,0.0180359
-0.055542,0.0182251
-0.020752,0.0180786
-0.0268555,0.0180176
-0.0457764,0.0180298
-0.0195313,0.0178955
-0.0012207,0.0173767
-0.032959,0.0169495
0.0152588,0.0170349
-0.0317383,0.0171448
-0.0354004,0.0170288
-0.0378418,0.0170654
-0.00671387,0.0170898
-0.0305176,0.0173828
-0.0317383,0.0176697
-0.0286865,0.017865
-0.0158691,0.0178589
-0.032959,0.0181763
-0.00671387,0.018219
-0.00793457,0.0180664
-0.03479,0.0181824
-0.0140381,0.0182617
-0.00976563,0.018335
-0.0512695,0.0185791
-0.0256348,0.0186584
-0.0366211,0.0189026
-0.0170898,0.018988
0.00305176,0.0187683
-0.0231934,0.0189087
-0.0561523,0.0194214
0.00244141,0.0194092
-0.0170898,0.019574
-0.0183105,0.0195801
-0.0280762,0.0197815
-0.00427246,0.0197876
-0.0360107,0.0194641
-0.0408936,0.019812
-0.0311279,0.0200317
-0.0323486,0.0202881
-0.0299072,0.0205811
-0.00366211,0.0202454
-0.0543213,0.0207825
-0.0402832,0.0211426
0.0128174,0.0211609
-0.0305176,0.0212524
-0.0671387,0.0218201
-0.0439453,0.0221619
-0.0189209,0.0223267
-0.0219727,0.0224915
-0.0823975,0.0231873
-0.0128174,0.0231689
0.00183105,0.0231262
-0.0549316,0.0236206
-0.0256348,0.0237915
-0.0115967,0.023822
0.00488281,0.0237427
-0.057373,0.0242004
-0.043335,0.0243347
-0.0146484,0.0244019
-0.0256348,0.0245422
-0.0299072,0.0247314
-0.0415039,0.0250732
-0.0457764,0.0254456
-0.0274658,0.0256714
-0.0164795,0.0254761
-0.0292969,0.0256531
-0.0726318,0.0258728
-0.020752,0.0256714
-0.00183105,0.0255859
-0.0311279,0.025647
-0.0488281,0.0257263
-0.0244141,0.0258301
-0.043335,0.0260559
-0.00244141,0.0258179
-0.0567627,0.0261536
-0.0457764,0.0265991
-0.0189209,0.0266907
-0.0512695,0.0268982
-0.0689697,0.0273438
-0.057373,0.0278748
-0.00854492,0.0278992
-0.0476074,0.028186
-0.0579834,0.0282837
-0.0640869,0.0286499
-0.0390625,0.0289978
-0.0531006,0.0293335
-0.0323486,0.0293701
-0.0390625,0.0297485
-0.0439453,0.0299194
-0.0286865,0.029895
-0.0427246,0.0302368
-0.0531006,0.0307678
-0.0518799,0.0309265
-0.0506592,0.0313171
-0.0421143,0.0315674
-0.0518799,0.0320679
-0.0775146,0.032605
-0.00854492,0.0324951
-0.0488281,0.0327148
-0.0164795,0.0325195
-0.0579834,0.0327576
-0.0140381,0.0323425
-0.032959,0.0324646
-0.0360107,0.0325562
-0.0604248,0.0327026
-0.0305176,0.0328125
-0.057373,0.033374
-0.0439453,0.0334839
-0.0799561,0.0341309
-0.0610352,0.0344238
-0.0531006,0.0346008
-0.0286865,0.0345093
-0.0665283,0.0351074
-0.0610352,0.0354126
-0.0793457,0.0358887
-0.0524902,0.0361267
-0.0665283,0.0366333
-0.0292969,0.0365967
-0.0427246,0.0369568
-0.0878906,0.0377563
-0.0549316,0.0379578
-0.0396729,0.0382141
-0.0628662,0.0387451
-0.0830078,0.0390625
-0.0488281,0.0392944
-0.0579834,0.0395081
-0.0537109,0.0398743
-0.0732422,0.0405762
-0.0756836,0.0411011
-0.0482178,0.0410217
-0.0274658,0.041272
-0.0842285,0.0419434
-0.0830078,0.0425903
-0.0683594,0.0429932
-0.0689697,0.0436401
-0.0482178,0.0437622
-0.0952148,0.0443054
-0.0799561,0.0447937
-0.0378418,0.0448486
-0.0256348,0.0448059
-0.0640869,0.0454102
-0.0616455,0.0454834
-0.0500488,0.0455811
-0.0250244,0.0457031
-0.0335693,0.0457336
-0.0592041,0.0456543
-0.0793457,0.0460083
-0.0482178,0.0463013
-0.0817871,0.0468994
-0.0598145,0.0466736
-0.065918,0.0472046
-0.0823975,0.0480103
-0.078125,0.0482422
-0.0756836,0.0487427
-0.0683594,0.0493103
-0.045166,0.0497131
-0.0354004,0.0494934
-0.0524902,0.049585
-0.100708,0.0504456
-0.00915527,0.0502808
-0.0640869,0.0506226
-0.088501,0.0510925
-0.0769043,0.0514038
-0.0756836,0.051886
-0.0750732,0.0524719
-0.0927734,0.0531067
-0.0494385,0.0528748
-0.0634766,0.053302
-0.0854492,0.0541382
-0.0683594,0.0545105
-0.0848389,0.0548706
-0.0476074,0.0551025
-0.057373,0.0552429
-0.0714111,0.0559326
-0.100098,0.056366
-0.0701904,0.0566101
-0.0640869,0.0570618
-0.0946045,0.0574951
-0.0286865,0.0570923
-0.0994873,0.0575134
-0.0341797,0.0577698
-0.0811768,0.0581055
-0.0592041,0.0581177
-0.0823975,0.0583008
-0.00610352,0.0579712
-0.0616455,0.0580566
-0.0823975,0.0585571
-0.0341797,0.0585083
-0.0372314,0.0584412
-0.0537109,0.0586914
-0.0921631,0.0591858
-0.088501,0.0595398
-0.0250244,0.0592712
-0.0640869,0.0594055
-0.0878906,0.0598633
-0.090332,0.0602478
-0.0720215,0.0601929
-0.0567627,0.060675
-0.03479,0.0605347
-0.0543213,0.0609131
-0.0732422,0.0610657
-0.0646973,0.0615723
-0.0366211,0.0616089
-0.0732422,0.0619812
-0.0750732,0.0621277
-0.0561523,0.062384
-0.0842285,0.0626526
-0.0683594,0.0628967
-0.0622559,0.0627197
-0.108032,0.0631897
-0.0488281,0.063147
-0.0482178,0.0633423
-0.108032,0.0637573
-0.0567627,0.0637146
-0.0616455,0.0635376
-0.0909424,0.0639221
-0.0805664,0.0640625
-0.0891113,0.0646606
-0.0811768,0.0650452
-0.0604248,0.0647705
-0.0500488,0.0647217
-0.0714111,0.0650391
-0.090332,0.0653137
-0.045166,0.0649353
-0.0262451,0.0647095
-0.0445557,0.0645752
-0.0579834,0.0646179
-0.0653076,0.0645386
-0.0531006,0.0643127
-0.0457764,0.0642883
-0.0683594,0.0646973
-0.0976563,0.0648315
-0.0500488,0.064502
-0.0732422,0.0645508
-0.078125,0.0646423
-0.0463867,0.064624
-0.0769043,0.0644409
-0.0598145,0.0642395
-0.0524902,0.064386
-0.0506592,0.0646362
-0.0701904,0.0646973
-0.0463867,0.0645447
-0.0823975,0.0648682
-0.0445557,0.0650635
-0.0622559,0.0653503
-0.057373,0.065332
-0.0952148,0.0654907
-0.0665283,0.0656738
-0.0500488,0.0653564
-0.0714111,0.0654724
-0.0653076,0.0654663
-0.078125,0.0654236
-0.0628662,0.065271
-0.0561523,0.0650757
-0.0762939,0.065155
-0.0683594,0.065387
-0.045166,0.0654846
-0.0402832,0.0653625
-0.0939941,0.0652954
-0.0543213,0.0657471
-0.0592041,0.0656982
-0.0714111,0.0655273
-0.0476074,0.0652344
-0.0292969,0.0647705
-0.0952148,0.0649719
-0.0408936,0.0644531
-0.0396729,0.0643555
-0.057373,0.0642944
-0.020752,0.0636475
-0.0427246,0.0633911
-0.0805664,0.0633484
-0.0384521,0.0632568
-0.0482178,0.0631653
-0.0897217,0.0633484
-0.0445557,0.062793
-0.0701904,0.062793
-0.0396729,0.0625488
-0.0842285,0.0624451
-0.0366211,0.0625244
-0.0537109,0.0620667
-0.03479,0.0620728
-0.0183105,0.0614441
-0.0567627,0.0614197
-0.0744629,0.0613403
-0.0726318,0.0620056
-0.067749,0.0620667
-0.045166,0.0616943
-0.0805664,0.0621582
-0.0952148,0.062738
-0.0561523,0.0627625
-0.0408936,0.0622498
-0.0830078,0.0621948
-0.0549316,0.0624939
-0.0653076,0.0625061
-0.0872803,0.0625
-0.0671387,0.0622681
-0.0720215,0.0622681
-0.088501,0.0625854
-0.0952148,0.0631897
-0.0616455,0.0632629
-0.0891113,0.0634216
-0.0354004,0.0631287
-0.067749,0.0634399
-0.057373,0.0632813
-0.0592041,0.0631226
-0.0366211,0.0629272
-0.0457764,0.0625427
-0.100708,0.0628662
-0.0201416,0.0624451
-0.0476074,0.0618408
-0.101318,0.0623657
-0.0622559,0.0625061
-0.0579834,0.0620056
-0.0665283,0.0621033
-0.0732422,0.0622192
-0.0952148,0.062262
-0.078125,0.0622375
-0.0390625,0.0617371
-0.0695801,0.0616211
-0.10376,0.0620544
-0.0720215,0.0622742
-0.0598145,0.0621582
-0.088501,0.0621399
-0.0750732,0.062439
-0.0958252,0.0631348
-0.0866699,0.0635559
-0.065918,0.0636353
-0.0830078,0.0638123
-0.0897217,0.0641785
-0.0689697,0.0644104
-0.0866699,0.0645935
-0.0683594,0.0643005
-0.0671387,0.0644714
-0.100708,0.0647461
-0.0830078,0.0647949
-0.0732422,0.0650635
-0.0622559,0.064917
-0.0714111,0.065033
-0.0854492,0.0653625
-0.0634766,0.0654907
-0.0585938,0.0653748
-0.0952148,0.065863
-0.0921631,0.0659607
-0.0897217,0.0664124
-0.0695801,0.0664856
-0.116577,0.0670776
-0.0891113,0.0670166
-0.0872803,0.0672241
-0.110474,0.0678284
-0.088501,0.0679993
-0.0909424,0.0682556
-0.0866699,0.0683411
-0.101929,0.0687317
-0.0964355,0.0691345
-0.106201,0.0694336
-0.0994873,0.0697449
-0.108643,0.0703796
-0.0982666,0.0709595
-0.105591,0.0710754
-0.0952148,0.0714844
-0.119629,0.0720886
-0.078125,0.0721558
-0.0854492,0.0725342
-0.111084,0.0733521
-0.101318,0.0734131
-0.0366211,0.0733704
-0.0915527,0.0738892
-0.100098,0.0743164
-0.114746,0.0752563
-0.0610352,0.0754395
-0.109863,0.0757324
-0.0976563,0.0763245
-0.0909424,0.0767517
-0.132446,0.077179
-0.135498,0.0780884
-0.111084,0.0784973
-0.10376,0.0791382
-0.132446,0.0796204
-0.112305,0.0803772
-0.132446,0.0811646
-0.114746,0.0819641
-0.112305,0.0829041
-0.117188,0.0835083
-0.0830078,0.0835938
-0.090332,0.0837708
-0.140991,0.0845032
-0.090332,0.0849548
-0.0939941,0.0850891
-0.115356,0.0852905
-0.0830078,0.0855591
-0.109863,0.0862488
-0.126343,0.0866821
-0.123291,0.0873657
-0.109253,0.0878052
-0.114746,0.0880798
-0.130005,0.0887085
-0.130005,0.0892883
-0.119629,0.0895996
-0.136719,0.0900146
-0.114746,0.0905457
-0.0933838,0.0905884
-0.112915,0.0913635
-0.140991,0.0920959
-0.0897217,0.0924194
-0.130615,0.0931335
-0.12085,0.0939758
-0.132446,0.0948425
-0.110474,0.0949402
-0.126953,0.0960083
-0.112305,0.0966553
-0.125122,0.0968933
-0.15564,0.0978271
-0.0939941,0.0981873
-0.088501,0.098407
-0.120239,0.098877
-0.119629,0.0991211
-0.115967,0.0994995
-0.137329,0.100482
-0.10376,0.100824
-0.106812,0.100854
-0.078125,0.100916
-0.106201,0.101379
-0.134277,0.101837
-0.119019,0.102277
-0.0860596,0.102179
-0.129395,0.102606
-0.12207,0.103168
-0.00793457,7.93E-05
-0.0115967,0.000195313
-0.0115967,0.000311279
-0.00854492,0.000396729
0.0250244,0.000646973
-0.0012207,0.00065918
-0.0335693,0.000994873
-0.000610352,0.00100098
0.0158691,0.00115967
0.0109863,0.00126953
-0.0494385,0.00176392
-0.00793457,0.00184326
0.0115967,0.00195923
-0.00549316,0.00201416
-0.0115967,0.00213013
-0.00854492,0.00221558
0.00549316,0.00227051
0.0170898,0.00244141
0,0.00244141
0.010376,0.00254517
-0.0012207,0.00255737
0.0189209,0.00274658
0.00549316,0.00280151
0.00244141,0.00282593
-0.0268555,0.00309448
-0.022583,0.00332031
-0.00305176,0.00335083
-0.0164795,0.00351562
-0.0274658,0.00379028
-0.0317383,0.00410767
-0.0323486,0.00443115
-0.0238037,0.00466919
-0.0012207,0.0046814
0.00305176,0.00471191
-0.012207,0.00483398
-0.00427246,0.00487671
-0.0170898,0.00504761
0.0213623,0.00526123
-0.010376,0.00536499
-0.0170898,0.00553589
0.00305176,0.00556641
-0.00244141,0.00559082
-0.012207,0.00571289
-0.0134277,0.00584717
0.00366211,0.00588379
-0.0189209,0.006073
0.0128174,0.00620117
-0.0189209,0.00639038
-0.03479,0.00673828
0.0183105,0.00692139
0.0189209,0.0071106
-0.0170898,0.00728149
-0.0115967,0.00739746
0.00488281,0.00744629
0.00732422,0.00751953
-0.00183105,0.00753784
-0.00244141,0.00756226
-0.00183105,0.00758057
0.00793457,0.00765991
-0.00671387,0.00772705
-0.0201416,0.00792847
0.0115967,0.00804443
0.00244141,0.00806885
-0.00793457,0.00814819
-0.00427246,0.00819092
0.00976563,0.00828857
-0.0262451,0.00855103
0.0115967,0.00866699
-0.0146484,0.00881348
-0.0146484,0.00895996
-0.0189209,0.00914917
-0.00793457,0.00922852
-0.000610352,0.00923462
-0.00427246,0.00927734
-0.0195313,0.00947266
-0.00854492,0.00955811
0.0012207,0.00957031
-0.00976563,0.00966797
-0.0109863,0.00977783
0.00305176,0.00980835
-0.012207,0.00993042
-0.0115967,0.0100464
-0.0201416,0.0102478
-0.00976563,0.0103455
-0.00549316,0.0104004
0.00549316,0.0104553
0.0177002,0.0106323
0.000610352,0.0106384
-0.0128174,0.0107666
-0.0341797,0.0111084
0.00549316,0.0111633
-0.0012207,0.0111755
0.00427246,0.0112183
-0.0311279,0.0115295
-0.00183105,0.0115479
-0.0262451,0.0118103
-0.0170898,0.0119812
0.00732422,0.0120544
-0.00549316,0.0121094
-0.00671387,0.0121765
-0.0158691,0.0122559
-0.0152588,0.0122925
-0.00915527,0.0122681
-0.022583,0.0124084
-0.00488281,0.012207
-0.0109863,0.0123047
-0.00610352,0.01203
0.00610352,0.012085
-0.00732422,0.0119995
0.0115967,0.0120056
-0.0183105,0.0116943
-0.0134277,0.0117493
0.00305176,0.0116638
0.00610352,0.0116699
-0.010376,0.0116577
-0.020752,0.0117798
-0.0109863,0.0118347
-0.010376,0.0117676
0.0012207,0.0117798
-0.00183105,0.0116943
-0.00366211,0.0117188
-0.000610352,0.0115356
-0.0012207,0.0114929
0.000610352,0.0114746
0.00793457,0.0112854
0.00976563,0.0111572
-0.00793457,0.0112061
0.00244141,0.0110657
0.00854492,0.0108765
0.00976563,0.0106567
-0.00366211,0.0103699
-0.0146484,0.0102783
0.00305176,0.0102966
0.00244141,0.0102905
-0.00366211,0.0102051
0.00305176,0.0101929
0.0177002,0.010199
-0.0158691,0.010144
-0.00427246,0.010083
0.0280762,0.0101929
-0.00427246,0.0102051
0.0109863,0.0102905
0.000610352,0.0101746
-0.0109863,0.0101501
0.0128174,0.0102417
-0.0109863,0.0101624
-0.00305176,0.0100647
-0.00488281,0.00992432
0.0012207,0.00958862
0.00305176,0.00943604
0.00671387,0.00931396
0.00366211,0.00917969
-0.00244141,0.00908813
0.0231934,0.00927124
0.000610352,0.0092041
-0.00732422,0.00925903
0.0109863,0.00934448
0.0189209,0.00951538
0.00549316,0.00949097
-0.0177002,0.00960083
0.000610352,0.00940552
0.00610352,0.00935059
0.0115967,0.00944214
-0.00244141,0.00938721
-0.00610352,0.00940552
-0.00671387,0.009375
-0.00610352,0.00917358
0.00183105,0.00907593
0.00305176,0.00895996
0.00488281,0.0088623
0.012207,0.00879517
-0.00183105,0.00873413
0.0128174,0.0088562
0.00915527,0.00890503
0.00732422,0.00878296
0.00366211,0.00873413
-0.000610352,0.00872803
0.0158691,0.00878906
-0.0152588,0.00883179
0.0183105,0.00898438
-0.0134277,0.00899658
0.012207,0.00900269
-0.0195313,0.00899658
-0.000610352,0.00890503
0.010376,0.00895386
-0.00366211,0.00893555
-0.00732422,0.00883179
0.00793457,0.00890503
0.00366211,0.00881348
0.00244141,0.00849609
0.00427246,0.00848389
0.0115967,0.00858765
-0.0128174,0.0086731
-0.00610352,0.00842285
0.0219727,0.00862427
0.00793457,0.00844116
-0.0164795,0.00843506
0.0140381,0.0085022
0.0268555,0.00871582
-0.0152588,0.00880127
0.00793457,0.00872192
0.00610352,0.00863037
-0.00427246,0.00858154
0.00915527,0.00844727
-0.010376,0.0085022
0.00854492,0.00847778
-0.00549316,0.00847168
-0.0189209,0.00859985
0.0146484,0.0086731
0.0134277,0.00869141
0.010376,0.00861206
-0.00549316,0.00853271
0.00671387,0.00856934
-0.00244141,0.00853271
-0.0012207,0.00844116
0.0128174,0.00836182
-0.0262451,0.0085144
0.00183105,0.00842896
-0.00183105,0.00843506
-0.00732422,0.00848999
0,0.00845337
0.00366211,0.00848389
0.032959,0.00880127
-0.0177002,0.00897217
0.000610352,0.00889893
0.0109863,0.00891113
0.00793457,0.00891113
-0.00183105,0.00890503
-0.0128174,0.00894775
-0.00671387,0.00891724
-0.0317383,0.009198
-0.00793457,0.00913086
-0.0189209,0.00928955
