ECG,heart rate
0.30823,83.1025
0.3122,83.1025
0.31616,83.1025
0.32013,83.1025
0.32379,83.1025
0.32776,83.1025
0.33173,83.1025
0.33508,83.1025
0.33814,83.1025
0.34027,83.1025
0.34149,83.1025
0.34149,83.1025
0.34027,83.1025
0.33783,83.1025
0.33478,83.1025
0.33142,83.1025
0.32867,83.1025
0.32654,83.1025
0.32501,83.1025
0.3241,83.1025
0.32379,83.1025
0.32349,83.1025
0.32349,83.1025
0.32379,83.1025
0.32379,83.1025
0.32349,83.1025
0.32318,83.1025
0.32288,83.1025
0.32288,83.1025
0.32349,83.1025
0.32471,83.1025
0.32623,83.1025
0.32745,83.1025
0.32867,83.1025
0.32959,83.1025
0.3302,83.1025
0.33051,83.1025
0.3302,83.1025
0.3299,83.1025
0.32867,83.1025
0.32776,83.1025
0.32654,83.1025
0.32532,83.1025
0.32379,83.1025
0.32196,83.1025
0.31982,83.1025
0.31708,83.1025
0.31403,83.1025
0.31097,83.1025
0.30792,83.1025
0.30518,83.1025
0.30273,83.1025
0.3009,83.1025
0.29938,83.1025
0.29846,83.1025
0.29724,83.1025
0.29663,83.1025
0.29602,83.1025
0.29511,83.1025
0.29388,83.1025
0.29297,83.1025
0.29175,83.1025
0.29114,83.1025
0.29083,83.1025
0.29053,83.1025
0.28992,83.1025
0.289,83.1025
0.28778,83.1025
0.28565,83.1025
0.2832,83.1025
0.28046,83.1025
0.27771,83.1025
0.27557,83.1025
0.27374,83.1025
0.27283,83.1025
0.27252,83.1025
0.27252,83.1025
0.27283,83.1025
0.27344,83.1025
0.27435,83.1025
0.27588,83.1025
0.27771,83.1025
0.27985,83.1025
0.28198,83.1025
0.28351,83.1025
0.28473,83.1025
0.28534,83.1025
0.28534,83.1025
0.28534,83.1025
0.28503,83.1025
0.28442,83.1025
0.2832,83.1025
0.28198,83.1025
0.27985,83.1025
0.27741,83.1025
0.27466,83.1025
0.27222,83.1025
0.26978,83.1025
0.26764,83.1025
0.2655,83.1025
0.26398,83.1025
0.26276,83.1025
0.26154,83.1025
0.26062,83.1025
0.26001,83.1025
0.2594,83.1025
0.25879,83.1025
0.25848,83.1025
0.25818,83.1025
0.25818,83.1025
0.25787,83.1025
0.25787,83.1025
0.25757,83.1025
0.25757,83.1025
0.25726,83.1025
0.25726,83.1025
0.25696,83.1025
0.25726,83.1025
0.25787,83.1025
0.25909,83.1025
0.26032,83.1025
0.26184,83.1025
0.26337,83.1025
0.26459,83.1025
0.26581,83.1025
0.26703,83.1025
0.26856,83.1025
0.27008,83.1025
0.27191,83.1025
0.27374,83.1025
0.27496,83.1025
0.27557,83.1025
0.27527,83.1025
0.27496,83.1025
0.27435,83.1025
0.27374,83.1025
0.27283,83.1025
0.27191,83.1025
0.271,83.1025
0.27039,83.1025
0.27039,83.1025
0.27069,83.1025
0.2713,83.1025
0.27222,83.1025
0.27313,83.1025
0.27374,83.1025
0.27466,83.1025
0.27557,83.1025
0.27679,83.1025
0.27832,83.1025
0.28015,83.1025
0.28229,83.1025
0.28503,83.1025
0.28778,83.1025
0.29022,83.1025
0.29266,83.1025
0.2945,83.1025
0.29602,83.1025
0.29694,83.1025
0.29785,83.1025
0.29877,83.1025
0.30029,83.1025
0.30182,83.1025
0.30365,83.1025
0.30548,83.1025
0.30701,83.1025
0.30823,83.1025
0.30945,83.1025
0.31036,83.1025
0.31158,83.1025
0.31372,83.1025
0.31555,83.1025
0.31738,83.1025
0.31891,83.1025
0.32013,83.1025
0.32166,83.1025
0.32318,83.1025
0.32501,83.1025
0.32654,83.1025
0.32806,83.1025
0.32929,83.1025
0.3299,83.1025
0.3299,83.1025
0.3299,83.1025
0.32929,83.1025
0.32837,83.1025
0.32715,83.1025
0.32532,83.1025
0.32349,83.1025
0.32135,83.1025
0.31891,83.1025
0.31677,83.1025
0.31433,83.1025
0.31189,83.1025
0.30945,83.1025
0.30701,83.1025
0.30548,83.1025
0.30426,83.1025
0.30365,83.1025
0.30396,83.1025
0.30457,83.1025
0.30548,83.1025
0.3064,83.1025
0.30701,83.1025
0.30823,83.1025
0.30945,83.1025
0.31067,83.1025
0.3125,83.1025
0.31403,83.1025
0.31525,83.1025
0.31616,83.1025
0.31647,83.1025
0.31586,83.1025
0.31494,83.1025
0.31372,83.1025
0.31189,83.1025
0.30975,83.1025
0.30731,83.1025
0.30457,83.1025
0.30151,83.1025
0.29816,83.1025
0.2945,83.1025
0.29083,83.1025
0.28748,83.1025
0.28412,83.1025
0.28168,83.1025
0.27954,83.1025
0.27771,83.1025
0.27649,83.1025
0.27679,83.1025
0.27863,83.1025
0.28168,83.1025
0.28565,83.1025
0.29022,83.1025
0.2948,83.1025
0.29999,83.1025
0.30487,83.1025
0.31006,83.1025
0.31555,83.1025
0.32105,83.1025
0.32654,83.1025
0.33203,83.1025
0.33752,83.1025
0.34241,83.1025
0.34668,83.1025
0.35034,83.1025
0.35248,83.1025
0.3537,83.1025
0.35461,83.1025
0.35492,83.1025
0.35492,83.1025
0.35492,83.1025
0.35492,83.1025
0.35492,83.1025
0.35553,83.1025
0.35614,83.1025
0.35767,83.1025
0.36011,83.1025
0.36316,83.1025
0.36713,83.1025
0.37201,83.1025
0.37781,83.1025
0.38361,83.1025
0.38971,83.1025
0.3952,83.1025
0.4007,83.1025
0.40619,83.1025
0.41107,83.1025
0.41565,83.1025
0.41962,83.1025
0.42236,83.1025
0.42389,83.1025
0.4245,83.1025
0.42419,83.1025
0.42297,83.1025
0.42084,83.1025
0.41809,83.1025
0.41473,83.1025
0.41077,83.1025
0.40619,83.1025
0.40131,83.1025
0.39581,83.1025
0.38971,83.1025
0.3833,83.1025
0.37659,83.1025
0.36957,83.1025
0.36316,83.1025
0.35767,83.1025
0.35278,83.1025
0.34851,83.1025
0.34485,83.1025
0.34058,83.1025
0.336,83.1025
0.33142,83.1025
0.32715,83.1025
0.32318,83.1025
0.31952,83.1025
0.31647,83.1025
0.31433,83.1025
0.3125,83.1025
0.31097,83.1025
0.30945,83.1025
0.30792,83.1025
0.3064,83.1025
0.30457,83.1025
0.30273,83.1025
0.3006,83.1025
0.29846,83.1025
0.29602,83.1025
0.29327,83.1025
0.29022,83.1025
0.28656,83.1025
0.28259,83.1025
0.27863,83.1025
0.27496,83.1025
0.27161,83.1025
0.26825,83.1025
0.2652,83.1025
0.26276,83.1025
0.26062,83.1025
0.25909,83.1025
0.25787,83.1025
0.25665,83.1025
0.25543,83.1025
0.25391,83.1025
0.25238,83.1025
0.25085,83.1025
0.25024,83.1025
0.24994,83.1025
0.24994,83.1025
0.25024,83.1025
0.25055,83.1025
0.25147,83.1025
0.25238,83.1025
0.2533,83.1025
0.25421,83.1025
0.25482,83.1025
0.25513,83.1025
0.25543,83.1025
0.25543,83.1025
0.25543,83.1025
0.25513,83.1025
0.25452,83.1025
0.2536,83.1025
0.25238,83.1025
0.25147,83.1025
0.25024,83.1025
0.24902,83.1025
0.2478,83.1025
0.24628,83.1025
0.24445,83.1025
0.24262,83.1025
0.24109,83.1025
0.23926,83.1025
0.23743,83.1025
0.2359,83.1025
0.23468,83.1025
0.23315,83.1025
0.23163,83.1025
0.2301,83.1025
0.22797,83.1025
0.22553,83.1025
0.22278,83.1025
0.21912,83.1025
0.21454,83.1025
0.20966,83.1025
0.20416,83.1025
0.19898,83.1025
0.1947,83.1025
0.19135,83.1025
0.19013,83.1025
0.19135,83.1025
0.19501,83.1025
0.20172,83.1025
0.2121,83.1025
0.22675,83.1025
0.24658,83.1025
0.27222,83.1025
0.30396,83.1025
0.34241,83.1025
0.38757,83.1025
0.44006,83.1025
0.49957,83.1025
0.5661,83.1025
0.63934,83.1025
0.71869,83.1025
0.80353,83.1025
0.89294,83.1025
0.98572,83.1025
1.08093,83.1025
1.17645,83.1025
1.27136,83.1025
1.36353,83.1025
1.45142,83.1025
1.5332,83.1025
1.60767,83.1025
1.67297,83.1025
1.72821,83.1025
1.77185,83.1025
1.80328,83.1025
1.8219,83.1025
1.82678,83.1025
1.81854,83.1025
1.79657,83.1025
1.76147,83.1025
1.71295,83.1025
1.65253,83.1025
1.58142,83.1025
1.50146,83.1025
1.41418,83.1025
1.32202,83.1025
1.22742,80.6452
1.13159,80.6452
1.03699,80.6452
0.94452,80.6452
0.85571,80.6452
0.77179,80.6452
0.69367,80.6452
0.62195,80.6452
0.55756,80.6452
0.50079,80.6452
0.45227,80.6452
0.41107,80.6452
0.3775,80.6452
0.35095,80.6452
0.33081,80.6452
0.31647,80.6452
0.3064,80.6452
0.29968,80.6452
0.29541,80.6452
0.29236,80.6452
0.28992,80.6452
0.28748,80.6452
0.28412,80.6452
0.27985,80.6452
0.27374,80.6452
0.26672,80.6452
0.25818,80.6452
0.24933,80.6452
0.23987,80.6452
0.2301,80.6452
0.22064,80.6452
0.21088,80.6452
0.20111,80.6452
0.19165,80.6452
0.1828,80.6452
0.17517,80.6452
0.16846,80.6452
0.16296,80.6452
0.15839,80.6452
0.15472,80.6452
0.15167,80.6452
0.14923,80.6452
0.14801,80.6452
0.1471,80.6452
0.1471,80.6452
0.1474,80.6452
0.14771,80.6452
0.1474,80.6452
0.14679,80.6452
0.14496,80.6452
0.14252,80.6452
0.13916,80.6452
0.13519,80.6452
0.13092,80.6452
0.12665,80.6452
0.12207,80.6452
0.11719,80.6452
0.11231,80.6452
0.10742,80.6452
0.10223,80.6452
0.09735,80.6452
0.09247,80.6452
0.0882,80.6452
0.08423,80.6452
0.08148,80.6452
0.07996,80.6452
0.07935,80.6452
0.07965,80.6452
0.08087,80.6452
0.08301,80.6452
0.08606,80.6452
0.08911,80.6452
0.09216,80.6452
0.09521,80.6452
0.09735,80.6452
0.09918,80.6452
0.10101,80.6452
0.10284,80.6452
0.10498,80.6452
0.10681,80.6452
0.10834,80.6452
0.10956,80.6452
0.11017,80.6452
0.11047,80.6452
0.11017,80.6452
0.10986,80.6452
0.10956,80.6452
0.10925,80.6452
0.10895,80.6452
0.10864,80.6452
0.10864,80.6452
0.10864,80.6452
0.10925,80.6452
0.10986,80.6452
0.11047,80.6452
0.11139,80.6452
0.112,80.6452
0.11261,80.6452
0.11322,80.6452
0.11353,80.6452
0.11353,80.6452
0.11322,80.6452
0.11292,80.6452
0.11261,80.6452
0.11261,80.6452
0.11231,80.6452
0.112,80.6452
0.11169,80.6452
0.11108,80.6452
0.11017,80.6452
0.10925,80.6452
0.10803,80.6452
0.10681,80.6452
0.1059,80.6452
0.10468,80.6452
0.10346,80.6452
0.10254,80.6452
0.10101,80.6452
0.09949,80.6452
0.09796,80.6452
0.09674,80.6452
0.09613,80.6452
0.09613,80.6452
0.09644,80.6452
0.09766,80.6452
0.09949,80.6452
0.10193,80.6452
0.10437,80.6452
0.10712,80.6452
0.10956,80.6452
0.112,80.6452
0.11444,80.6452
0.11719,80.6452
0.11993,80.6452
0.12329,80.6452
0.12634,80.6452
0.12878,80.6452
0.13031,80.6452
0.13123,80.6452
0.13214,80.6452
0.13245,80.6452
0.13306,80.6452
0.13306,80.6452
0.13275,80.6452
0.13214,80.6452
0.13092,80.6452
0.13001,80.6452
0.12909,80.6452
0.12878,80.6452
0.12878,80.6452
0.12909,80.6452
0.1297,80.6452
0.13031,80.6452
0.13031,80.6452
0.13001,80.6452
0.1294,80.6452
0.12878,80.6452
0.12817,80.6452
0.12756,80.6452
0.12695,80.6452
0.12665,80.6452
0.12665,80.6452
0.12695,80.6452
0.12665,80.6452
0.12665,80.6452
0.12634,80.6452
0.12604,80.6452
0.12604,80.6452
0.12634,80.6452
0.12695,80.6452
0.12787,80.6452
0.1294,80.6452
0.13153,80.6452
0.13397,80.6452
0.13641,80.6452
0.13855,80.6452
0.14069,80.6452
0.14221,80.6452
0.14404,80.6452
0.14557,80.6452
0.14679,80.6452
0.14771,80.6452
0.14801,80.6452
0.14832,80.6452
0.14832,80.6452
0.14862,80.6452
0.14893,80.6452
0.14954,80.6452
0.14984,80.6452
0.15076,80.6452
0.15167,80.6452
0.15289,80.6452
0.15472,80.6452
0.15747,80.6452
0.16052,80.6452
0.16419,80.6452
0.16846,80.6452
0.17273,80.6452
0.177,80.6452
0.18127,80.6452
0.18524,80.6452
0.1889,80.6452
0.19226,80.6452
0.19592,80.6452
0.19928,80.6452
0.20264,80.6452
0.20508,80.6452
0.20691,80.6452
0.20752,80.6452
0.20691,80.6452
0.20508,80.6452
0.20233,80.6452
0.19898,80.6452
0.19531,80.6452
0.19074,80.6452
0.18585,80.6452
0.18066,80.6452
0.17548,80.6452
0.17029,80.6452
0.16571,80.6452
0.16174,80.6452
0.15778,80.6452
0.1535,80.6452
0.14954,80.6452
0.14618,80.6452
0.14343,80.6452
0.14221,80.6452
0.1416,80.6452
0.14191,80.6452
0.14282,80.6452
0.14404,80.6452
0.14526,80.6452
0.14618,80.6452
0.1471,80.6452
0.14771,80.6452
0.14832,80.6452
0.14862,80.6452
0.14893,80.6452
0.14893,80.6452
0.14862,80.6452
0.14771,80.6452
0.14618,80.6452
0.14404,80.6452
0.1413,80.6452
0.13825,80.6452
0.13489,80.6452
0.13123,80.6452
0.12756,80.6452
0.1236,80.6452
0.11963,80.6452
0.11536,80.6452
0.11047,80.6452
0.10498,80.6452
0.09888,80.6452
0.09216,80.6452
0.08514,80.6452
0.07843,80.6452
0.07141,80.6452
0.06409,80.6452
0.05646,80.6452
0.04883,80.6452
0.04089,80.6452
0.03326,80.6452
0.02594,80.6452
0.01892,80.6452
0.0119,80.6452
0.00488,80.6452
-0.00183,80.6452
-0.00854,80.6452
-0.01465,80.6452
-0.02075,80.6452
-0.02655,80.6452
-0.03235,80.6452
-0.03815,80.6452
-0.04425,80.6452
-0.05066,80.6452
-0.05737,80.6452
-0.06409,80.6452
-0.07111,80.6452
-0.07813,80.6452
-0.08484,80.6452
-0.09186,80.6452
-0.09857,80.6452
-0.10498,80.6452
-0.11139,80.6452
-0.11749,80.6452
-0.12329,80.6452
-0.12909,80.6452
-0.13519,80.6452
-0.14099,80.6452
-0.14648,80.6452
-0.15167,80.6452
-0.15595,80.6452
-0.15961,80.6452
-0.16266,80.6452
-0.1648,80.6452
-0.16602,80.6452
-0.16693,80.6452
-0.16754,80.6452
-0.16815,80.6452
-0.16876,80.6452
-0.16907,80.6452
-0.16907,80.6452
-0.16876,80.6452
-0.16815,80.6452
-0.16724,80.6452
-0.16602,80.6452
-0.1651,80.6452
-0.16419,80.6452
-0.16296,80.6452
-0.16205,80.6452
-0.16144,80.6452
-0.16113,80.6452
-0.16113,80.6452
-0.16113,80.6452
-0.16083,80.6452
-0.16022,80.6452
-0.15991,80.6452
-0.15991,80.6452
-0.16052,80.6452
-0.16144,80.6452
-0.16235,80.6452
-0.16327,80.6452
-0.16388,80.6452
-0.1648,80.6452
-0.16571,80.6452
-0.16663,80.6452
-0.16815,80.6452
-0.16998,80.6452
-0.17242,80.6452
-0.17517,80.6452
-0.17853,80.6452
-0.18158,80.6452
-0.18463,80.6452
-0.18738,80.6452
-0.18951,80.6452
-0.19104,80.6452
-0.19226,80.6452
-0.19348,80.6452
-0.1944,80.6452
-0.19531,80.6452
-0.19592,80.6452
-0.19653,80.6452
-0.19623,80.6452
-0.19592,80.6452
-0.19531,80.6452
-0.1947,80.6452
-0.19409,80.6452
-0.19379,80.6452
-0.19409,80.6452
-0.19501,80.6452
-0.19623,80.6452
-0.19775,80.6452
-0.19989,80.6452
-0.20203,80.6452
-0.20416,80.6452
-0.20691,80.6452
-0.20966,80.6452
-0.21271,80.6452
-0.21606,80.6452
-0.21942,80.6452
-0.22278,80.6452
-0.22614,80.6452
-0.22888,80.6452
-0.23193,80.6452
-0.23468,80.6452
-0.23712,80.6452
-0.23895,80.6452
-0.24078,80.6452
-0.242,80.6452
-0.24292,80.6452
-0.24323,80.6452
-0.24323,80.6452
-0.24292,80.6452
-0.24231,80.6452
-0.24139,80.6452
-0.24109,80.6452
-0.24139,80.6452
-0.24231,80.6452
-0.24353,80.6452
-0.24567,80.6452
-0.24811,80.6452
-0.25055,80.6452
-0.25299,80.6452
-0.25482,80.6452
-0.25635,80.6452
-0.25848,80.6452
-0.26062,80.6452
-0.26306,80.6452
-0.26581,80.6452
-0.26856,80.6452
-0.271,80.6452
-0.27313,80.6452
-0.27527,80.6452
-0.27679,80.6452
-0.27802,80.6452
-0.27832,80.6452
-0.27771,80.6452
-0.27649,80.6452
-0.27527,80.6452
-0.27374,80.6452
-0.27283,80.6452
-0.27222,80.6452
-0.27191,80.6452
-0.27222,80.6452
-0.27283,80.6452
-0.27374,80.6452
-0.27466,80.6452
-0.27557,80.6452
-0.27679,80.6452
-0.27771,80.6452
-0.27832,80.6452
-0.27893,80.6452
-0.27924,80.6452
-0.28015,80.6452
-0.28076,80.6452
-0.28168,80.6452
-0.28198,80.6452
-0.28198,80.6452
-0.28168,80.6452
-0.28107,80.6452
-0.28076,80.6452
-0.28015,80.6452
-0.27924,80.6452
-0.27802,80.6452
-0.2771,80.6452
-0.27649,80.6452
-0.27618,80.6452
-0.27588,80.6452
-0.27649,80.6452
-0.27832,80.6452
-0.28107,80.6452
-0.28503,80.6452
-0.28992,80.6452
-0.2948,80.6452
-0.30029,80.6452
-0.30579,80.6452
-0.31128,80.6452
-0.31677,80.6452
-0.32227,80.6452
-0.32776,80.6452
-0.33295,80.6452
-0.33691,80.6452
-0.34027,80.6452
-0.34241,80.6452
-0.34363,80.6452
-0.34424,80.6452
-0.34393,80.6452
-0.34332,80.6452
-0.3418,80.6452
-0.33966,80.6452
-0.33691,80.6452
-0.33417,80.6452
-0.33142,80.6452
-0.32837,80.6452
-0.32562,80.6452
-0.32257,80.6452
-0.31982,80.6452
-0.31769,80.6452
-0.31616,80.6452
-0.31525,80.6452
-0.31494,80.6452
-0.31464,80.6452
-0.31494,80.6452
-0.31555,80.6452
-0.31647,80.6452
-0.31769,80.6452
-0.31921,80.6452
-0.32074,80.6452
-0.32227,80.6452
-0.32379,80.6452
-0.32532,80.6452
-0.32623,80.6452
-0.32715,80.6452
-0.32776,80.6452
-0.32837,80.6452
-0.32898,80.6452
-0.32959,80.6452
-0.3299,80.6452
-0.3299,80.6452
-0.3299,80.6452
-0.32959,80.6452
-0.32929,80.6452
-0.32867,80.6452
-0.32806,80.6452
-0.32684,80.6452
-0.32562,80.6452
-0.32501,80.6452
-0.3244,80.6452
-0.32379,80.6452
-0.32349,80.6452
-0.32349,80.6452
-0.32349,80.6452
-0.32349,80.6452
-0.32379,80.6452
-0.3241,80.6452
-0.3244,80.6452
-0.32471,80.6452
-0.32501,80.6452
-0.32501,80.6452
-0.32501,80.6452
-0.32501,80.6452
-0.32501,80.6452
-0.32532,80.6452
-0.32593,80.6452
-0.32715,80.6452
-0.32806,80.6452
-0.32867,80.6452
-0.32929,80.6452
-0.32959,80.6452
-0.32959,80.6452
-0.32929,80.6452
-0.32898,80.6452
-0.32837,80.6452
-0.32806,80.6452
-0.32806,80.6452
-0.32776,80.6452
-0.32745,80.6452
-0.32684,80.6452
-0.32593,80.6452
-0.32501,80.6452
-0.3241,80.6452
-0.32349,80.6452
-0.32257,80.6452
-0.32196,80.6452
-0.32135,80.6452
-0.32105,80.6452
-0.32105,80.6452
-0.32105,80.6452
-0.32105,80.6452
-0.32105,80.6452
-0.32105,80.6452
-0.32105,80.6452
-0.32044,80.6452
-0.31952,80.6452
-0.3186,80.6452
-0.31769,80.6452
-0.31647,80.6452
-0.31586,80.6452
-0.31525,80.6452
-0.31525,80.6452
-0.31494,80.6452
-0.31433,80.6452
-0.31372,80.6452
-0.31281,80.6452
-0.3125,80.6452
-0.3122,80.6452
-0.31281,80.6452
-0.31372,80.6452
-0.31525,80.6452
-0.31647,80.6452
-0.31769,80.6452
-0.31891,80.6452
-0.32013,80.6452
-0.32135,80.6452
-0.32227,80.6452
-0.32318,80.6452
-0.32379,80.6452
-0.3244,80.6452
-0.32471,80.6452
-0.32471,80.6452
-0.3244,80.6452
-0.32318,80.6452
-0.32135,80.6452
-0.3186,80.6452
-0.31555,80.6452
-0.3125,80.6452
-0.30914,80.6452
-0.30609,80.6452
-0.30243,80.6452
-0.29846,80.6452
-0.29419,80.6452
-0.28961,80.6452
-0.28534,80.6452
-0.28107,80.6452
-0.2771,80.6452
-0.27374,80.6452
-0.27069,80.6452
-0.26794,80.6452
-0.2652,80.6452
-0.26276,80.6452
-0.26062,80.6452
-0.25879,80.6452
-0.25696,80.6452
-0.25543,80.6452
-0.2536,80.6452
-0.25147,80.6452
-0.24902,80.6452
-0.24597,80.6452
-0.24231,80.6452
-0.23834,80.6452
-0.23407,80.6452
-0.2298,80.6452
-0.22553,80.6452
-0.22095,80.6452
-0.21668,80.6452
-0.2124,80.6452
-0.20844,80.6452
-0.20447,80.6452
-0.2005,80.6452
-0.19745,80.6452
-0.1947,80.6452
-0.19318,80.6452
-0.19257,80.6452
-0.19287,80.6452
-0.19379,80.6452
-0.19562,80.6452
-0.19806,80.6452
-0.20111,80.6452
-0.20508,80.6452
-0.20905,80.6452
-0.21301,80.6452
-0.21668,80.6452
-0.21973,80.6452
-0.22308,80.6452
-0.22644,80.6452
-0.23102,80.6452
-0.23651,80.6452
-0.24262,80.6452
-0.24933,80.6452
-0.25574,80.6452
-0.26215,80.6452
-0.26764,80.6452
-0.27344,80.6452
-0.27893,80.6452
-0.28503,80.6452
-0.29114,80.6452
-0.29724,80.6452
-0.30335,80.6452
-0.30945,80.6452
-0.31555,80.6452
-0.32135,80.6452
-0.32654,80.6452
-0.33142,80.6452
-0.33539,80.6452
-0.33875,80.6452
-0.34149,80.6452
-0.34454,80.6452
-0.3476,80.6452
-0.35065,80.6452
-0.354,80.6452
-0.35736,80.6452
-0.36072,80.6452
-0.36408,80.6452
-0.36774,80.6452
-0.3714,80.6452
-0.37476,80.6452
-0.37781,80.6452
-0.38086,80.6452
-0.3833,80.6452
-0.38544,80.6452
-0.38727,80.6452
-0.38879,80.6452
-0.38971,80.6452
-0.39032,80.6452
-0.39002,80.6452
-0.3894,80.6452
-0.38849,80.6452
-0.38757,80.6452
-0.38666,80.6452
-0.38574,80.6452
-0.38513,80.6452
-0.38483,80.6452
-0.38513,80.6452
-0.38574,80.6452
-0.38727,80.6452
-0.38879,80.6452
-0.39032,80.6452
-0.39185,80.6452
-0.39337,80.6452
-0.3952,80.6452
-0.39734,80.6452
-0.39917,80.6452
-0.4007,80.6452
-0.40161,80.6452
-0.40222,80.6452
-0.40253,80.6452
-0.40253,80.6452
-0.40253,80.6452
-0.40222,80.6452
-0.40222,80.6452
-0.40253,80.6452
-0.40314,80.6452
-0.40405,80.6452
-0.40558,80.6452
-0.4071,80.6452
-0.40863,80.6452
-0.41046,80.6452
-0.41199,80.6452
-0.41382,80.6452
-0.41534,80.6452
-0.41748,80.6452
-0.41931,80.6452
-0.42114,80.6452
-0.42328,80.6452
-0.42572,80.6452
-0.42847,80.6452
-0.43121,80.6452
-0.43335,80.6452
-0.43518,80.6452
-0.4364,80.6452
-0.43762,80.6452
-0.43854,80.6452
-0.43915,80.6452
-0.44006,80.6452
-0.44006,80.6452
-0.43915,80.6452
-0.4364,80.6452
-0.43152,80.6452
-0.42419,80.6452
-0.41351,80.6452
-0.39917,80.6452
-0.38086,80.6452
-0.35767,80.6452
-0.32898,80.6452
-0.29358,80.6452
-0.25116,80.6452
-0.20172,80.6452
-0.14465,80.6452
-0.08118,80.6452
-0.01068,80.6452
0.06622,80.6452
0.14893,80.6452
0.23743,80.6452
0.33112,80.6452
0.42816,80.6452
0.52704,80.6452
0.62561,80.6452
0.72205,80.6452
0.81482,80.6452
0.90179,80.6452
0.98206,80.6452
1.05347,80.6452
1.11481,80.6452
1.16455,80.6452
1.20209,80.6452
1.22589,80.6452
1.23566,80.6452
1.23077,80.6452
1.21124,80.6452
1.17737,80.6452
1.12915,80.6452
1.06842,80.6452
0.9964,80.6452
0.91492,80.6452
0.82611,80.6452
0.73151,80.3213
0.63355,80.3213
0.53375,80.3213
0.43427,80.3213
0.33691,80.3213
0.24353,80.3213
0.15564,80.3213
0.07385,80.3213
-0.00061,80.3213
-0.06714,80.3213
-0.12573,80.3213
-0.17548,80.3213
-0.21668,80.3213
-0.25024,80.3213
-0.27649,80.3213
-0.29633,80.3213
-0.31036,80.3213
-0.32013,80.3213
-0.32654,80.3213
-0.33112,80.3213
-0.33447,80.3213
-0.33691,80.3213
-0.33875,80.3213
-0.34058,80.3213
-0.3421,80.3213
-0.34424,80.3213
-0.34668,80.3213
-0.35004,80.3213
-0.354,80.3213
-0.35828,80.3213
-0.36285,80.3213
-0.36804,80.3213
-0.37323,80.3213
-0.37842,80.3213
-0.3833,80.3213
-0.38788,80.3213
-0.39185,80.3213
-0.39551,80.3213
-0.39856,80.3213
-0.40161,80.3213
-0.40497,80.3213
-0.40833,80.3213
-0.4126,80.3213
-0.41748,80.3213
-0.42297,80.3213
-0.42847,80.3213
-0.43366,80.3213
-0.43793,80.3213
-0.44159,80.3213
-0.44403,80.3213
-0.44586,80.3213
-0.44678,80.3213
-0.44708,80.3213
-0.44678,80.3213
-0.44556,80.3213
-0.44434,80.3213
-0.44251,80.3213
-0.44006,80.3213
-0.43701,80.3213
-0.43304,80.3213
-0.42877,80.3213
-0.42481,80.3213
-0.42053,80.3213
-0.41657,80.3213
-0.4129,80.3213
-0.40924,80.3213
-0.40588,80.3213
-0.40253,80.3213
-0.40009,80.3213
-0.39825,80.3213
-0.39703,80.3213
-0.39673,80.3213
-0.39734,80.3213
-0.39856,80.3213
-0.401,80.3213
-0.40344,80.3213
-0.40588,80.3213
-0.40833,80.3213
-0.41077,80.3213
-0.4129,80.3213
-0.41565,80.3213
-0.41809,80.3213
-0.42023,80.3213
-0.42267,80.3213
-0.4245,80.3213
-0.42603,80.3213
-0.42694,80.3213
-0.42725,80.3213
-0.42694,80.3213
-0.42633,80.3213
-0.42511,80.3213
-0.42389,80.3213
-0.42236,80.3213
-0.42084,80.3213
-0.4187,80.3213
-0.41626,80.3213
-0.41351,80.3213
-0.41077,80.3213
-0.40772,80.3213
-0.40436,80.3213
-0.40131,80.3213
-0.39825,80.3213
-0.3949,80.3213
-0.39154,80.3213
-0.38757,80.3213
-0.3833,80.3213
-0.37964,80.3213
-0.37598,80.3213
-0.37262,80.3213
-0.36957,80.3213
-0.36682,80.3213
-0.36438,80.3213
-0.36285,80.3213
-0.36224,80.3213
-0.36255,80.3213
-0.36316,80.3213
-0.36408,80.3213
-0.3653,80.3213
-0.36621,80.3213
-0.36743,80.3213
-0.36896,80.3213
-0.37048,80.3213
-0.3714,80.3213
-0.3717,80.3213
-0.3714,80.3213
-0.37079,80.3213
-0.36896,80.3213
-0.36682,80.3213
-0.36438,80.3213
-0.36163,80.3213
-0.35889,80.3213
-0.35584,80.3213
-0.35217,80.3213
-0.34851,80.3213
-0.34485,80.3213
-0.3421,80.3213
-0.33997,80.3213
-0.33875,80.3213
-0.33814,80.3213
-0.33783,80.3213
-0.33752,80.3213
-0.33752,80.3213
-0.33691,80.3213
-0.33661,80.3213
-0.336,80.3213
-0.33569,80.3213
-0.33569,80.3213
-0.33569,80.3213
-0.33569,80.3213
-0.33539,80.3213
-0.33539,80.3213
-0.33478,80.3213
-0.33386,80.3213
-0.33264,80.3213
-0.33081,80.3213
-0.32867,80.3213
-0.32593,80.3213
-0.32288,80.3213
-0.32013,80.3213
-0.31738,80.3213
-0.31464,80.3213
-0.31189,80.3213
-0.30884,80.3213
-0.30579,80.3213
-0.30273,80.3213
-0.29968,80.3213
-0.29633,80.3213
-0.29297,80.3213
-0.28992,80.3213
-0.28656,80.3213
-0.28351,80.3213
-0.28015,80.3213
-0.27679,80.3213
-0.27374,80.3213
-0.2713,80.3213
-0.26917,80.3213
-0.26764,80.3213
-0.26642,80.3213
-0.26489,80.3213
-0.26367,80.3213
